college,rank,cutoff,branch,seat_type,round,year
"Sinhgad Academy of Engineering, Kondhwa (BK)  Kondhwa-Saswad Road, Pune",135194,13.3162279,Mechanical Engineering,GOPENO,I,2024
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",130754,18.9046135,Civil Engineering,GOPENH,I,2024
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",120956,29.9996237,Civil Engineering,LOPENH,I,2024
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",118224,32.6609746,Civil Engineering,GOPENO,I,2024
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",142449,1.6809234,Civil Engineering,LOPENO,I,2024
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",29879,87.6993762,Computer Engineering,GOPENH,I,2024
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",68022,69.597699,Computer Engineering,GSCH,I,2024
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",122217,28.6046774,Computer Engineering,GSTH,I,2024
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",71788,67.3938217,Computer Engineering,GVJH,I,2024
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",54839,76.6166542,Computer Engineering,GNT1H,I,2024
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",20306,91.765679,Computer Engineering,GOPENO,I,2024
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",28654,88.2671548,Computer Engineering,GSCO,I,2024
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",128845,21.2207239,Computer Engineering,GSTO,I,2024
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",30973,87.2266503,Computer Engineering,GVJO,I,2024
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",30835,87.2543136,Computer Engineering,GNT1O,I,2024
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",41795,82.3346823,Computer Engineering,DEFOPENS,I,2024
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",18841,92.4568642,Computer Engineering,TFWS,I,2024
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",47917,79.7413145,Computer Engineering,DEFROBCS,I,2024
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",27292,88.8028432,Computer Engineering,EWS,I,2024
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",127818,22.6551453,Mechanical Engineering,GOPENH,I,2024
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",134316,14.4711178,Mechanical Engineering,GSCH,I,2024
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",136635,11.1520155,Mechanical Engineering,GOBCH,I,2024
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",122375,28.6046774,Mechanical Engineering,LOPENH,I,2024
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",140876,4.2487592,Mechanical Engineering,GSCH,I,2024
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",119341,31.7228694,Mechanical Engineering,GNT2H,I,2024
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",112392,38.9045575,Mechanical Engineering,GOBCH,I,2024
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",103108,46.1690466,Mechanical Engineering,LOPENH,I,2024
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",96392,51.4762755,Mechanical Engineering,GOPENO,I,2024
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",130538,19.1048437,Mechanical Engineering,GSCO,I,2024
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",102881,46.4499379,Mechanical Engineering,GOBCO,I,2024
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",97241,50.6107355,Mechanical Engineering,LOPENO,I,2024
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",131247,18.4453326,Mechanical Engineering,DEFOPENS,I,2024
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",71061,67.711928,Mechanical Engineering,TFWS,I,2024
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",102603,46.4534231,Mechanical Engineering,EWS,I,2024
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",102608,46.4534231,Mechatronics Engineering,GOPENH,I,2024
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",126601,23.8907594,Mechatronics Engineering,GNT2H,I,2024
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",120665,30.0860456,Mechatronics Engineering,GOBCH,I,2024
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",97660,50.2663166,Mechatronics Engineering,LOPENH,I,2024
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",124858,26.0127532,Mechatronics Engineering,LOBCH,I,2024
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",136213,11.4340144,Mechatronics Engineering,GSCH,I,2024
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",85469,58.7429854,Mechatronics Engineering,LSCH,I,2024
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",108129,42.5530244,Mechatronics Engineering,LNT3H,I,2024
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",97054,50.8083922,Mechatronics Engineering,GOPENO,I,2024
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",101134,47.6387427,Mechatronics Engineering,GSCO,I,2024
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",105885,43.6615489,Mechatronics Engineering,GOBCO,I,2024
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",79617,62.7344336,Mechatronics Engineering,LOPENO,I,2024
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",44175,81.2345291,Mechatronics Engineering,TFWS,I,2024
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",97496,50.6107355,Mechatronics Engineering,EWS,I,2024
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",34174,85.9227307,Artificial Intelligence and Data Science,GOPENH,I,2024
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",68655,69.2172491,Artificial Intelligence and Data Science,GSCH,I,2024
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",77619,64.0952985,Artificial Intelligence and Data Science,GVJH,I,2024
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",47309,79.8081214,Artificial Intelligence and Data Science,GNT1H,I,2024
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",40059,83.348395,Artificial Intelligence and Data Science,GOBCH,I,2024
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",25390,89.6939217,Artificial Intelligence and Data Science,GOPENO,I,2024
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",33818,86.039254,Artificial Intelligence and Data Science,GSCO,I,2024
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",27641,88.6736154,Artificial Intelligence and Data Science,GNT2O,I,2024
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",41695,82.4443082,Artificial Intelligence and Data Science,GNT3O,I,2024
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",27961,88.5960295,Artificial Intelligence and Data Science,GOBCO,I,2024
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",58110,75.0737739,Artificial Intelligence and Data Science,DEFOPENS,I,2024
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",20102,91.804929,Artificial Intelligence and Data Science,TFWS,I,2024
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",29915,87.6993762,Artificial Intelligence and Data Science,EWS,I,2024
"Pune District Education  Association's College of Engineering, Pune",38978,83.6387222,Computer Engineering,GOPENH,I,2024
"Pune District Education  Association's College of Engineering, Pune",78516,63.6508999,Computer Engineering,GSCH,I,2024
"Pune District Education  Association's College of Engineering, Pune",47947,79.7413145,Computer Engineering,GVJH,I,2024
"Pune District Education  Association's College of Engineering, Pune",72925,66.8171727,Computer Engineering,GNT1H,I,2024
"Pune District Education  Association's College of Engineering, Pune",42789,82.2034564,Computer Engineering,GNT2H,I,2024
"Pune District Education  Association's College of Engineering, Pune",84966,59.6839864,Computer Engineering,GSTH,I,2024
"Pune District Education  Association's College of Engineering, Pune",98985,49.5548073,Computer Engineering,PWDOPENH,I,2024
